date,state,parlimen,dun,sex,age,ethnicity,population
1/1/2020,Melaka,P.135 Alor Gajah,N.10 Asahan,both,overall,noncitizen,2.251
1/1/2020,Melaka,P.135 Alor Gajah,N.10 Asahan,female,overall,overall,7.918
1/1/2020,Melaka,P.135 Alor Gajah,N.10 Asahan,male,overall,overall,9.488
1/1/2021,Melaka,P.135 Alor Gajah,N.10 Asahan,both,overall,overall,17.5
1/1/2021,Melaka,P.135 Alor Gajah,N.10 Asahan,both,overall,citizen,15.3
1/1/2021,Melaka,P.135 Alor Gajah,N.10 Asahan,both,overall,noncitizen,2.2
1/1/2021,Melaka,P.135 Alor Gajah,N.10 Asahan,female,overall,overall,8
1/1/2021,Melaka,P.135 Alor Gajah,N.10 Asahan,male,overall,overall,9.5
1/1/2022,Melaka,P.135 Alor Gajah,N.10 Asahan,both,overall,overall,17.6
1/1/2022,Melaka,P.135 Alor Gajah,N.10 Asahan,both,overall,citizen,15.5
1/1/2022,Melaka,P.135 Alor Gajah,N.10 Asahan,both,overall,noncitizen,2.1
1/1/2022,Melaka,P.135 Alor Gajah,N.10 Asahan,female,overall,overall,8
1/1/2022,Melaka,P.135 Alor Gajah,N.10 Asahan,male,overall,overall,9.5
1/1/2020,Melaka,P.136 Tangga Batu,N.11 Sungai Udang,both,overall,overall,43.219
1/1/2020,Melaka,P.136 Tangga Batu,N.11 Sungai Udang,both,overall,citizen,41.447
1/1/2020,Melaka,P.136 Tangga Batu,N.11 Sungai Udang,both,overall,noncitizen,1.772
1/1/2020,Melaka,P.136 Tangga Batu,N.11 Sungai Udang,female,overall,overall,18.461
1/1/2020,Melaka,P.136 Tangga Batu,N.11 Sungai Udang,male,overall,overall,24.758
1/1/2021,Melaka,P.136 Tangga Batu,N.11 Sungai Udang,both,overall,overall,43.5
1/1/2021,Melaka,P.136 Tangga Batu,N.11 Sungai Udang,both,overall,citizen,41.8
1/1/2021,Melaka,P.136 Tangga Batu,N.11 Sungai Udang,both,overall,noncitizen,1.7
1/1/2021,Melaka,P.136 Tangga Batu,N.11 Sungai Udang,female,overall,overall,18.6
1/1/2021,Melaka,P.136 Tangga Batu,N.11 Sungai Udang,male,overall,overall,24.9
1/1/2022,Melaka,P.136 Tangga Batu,N.11 Sungai Udang,both,overall,overall,43.6
1/1/2022,Melaka,P.136 Tangga Batu,N.11 Sungai Udang,both,overall,citizen,42
1/1/2022,Melaka,P.136 Tangga Batu,N.11 Sungai Udang,both,overall,noncitizen,1.6
1/1/2022,Melaka,P.136 Tangga Batu,N.11 Sungai Udang,female,overall,overall,18.7
1/1/2022,Melaka,P.136 Tangga Batu,N.11 Sungai Udang,male,overall,overall,24.9
1/1/2020,Melaka,P.136 Tangga Batu,N.12 Pantai Kundor,both,overall,overall,25.671
1/1/2020,Melaka,P.136 Tangga Batu,N.12 Pantai Kundor,both,overall,citizen,23.62
1/1/2020,Melaka,P.136 Tangga Batu,N.12 Pantai Kundor,both,overall,noncitizen,2.051
1/1/2020,Melaka,P.136 Tangga Batu,N.12 Pantai Kundor,female,overall,overall,11.871
1/1/2020,Melaka,P.136 Tangga Batu,N.12 Pantai Kundor,male,overall,overall,13.8
1/1/2021,Melaka,P.136 Tangga Batu,N.12 Pantai Kundor,both,overall,overall,25.8
1/1/2021,Melaka,P.136 Tangga Batu,N.12 Pantai Kundor,both,overall,citizen,23.8
1/1/2021,Melaka,P.136 Tangga Batu,N.12 Pantai Kundor,both,overall,noncitizen,2
1/1/2021,Melaka,P.136 Tangga Batu,N.12 Pantai Kundor,female,overall,overall,12
1/1/2021,Melaka,P.136 Tangga Batu,N.12 Pantai Kundor,male,overall,overall,13.9
1/1/2022,Melaka,P.136 Tangga Batu,N.12 Pantai Kundor,both,overall,overall,25.9
1/1/2022,Melaka,P.136 Tangga Batu,N.12 Pantai Kundor,both,overall,citizen,24
1/1/2022,Melaka,P.136 Tangga Batu,N.12 Pantai Kundor,both,overall,noncitizen,1.9
1/1/2022,Melaka,P.136 Tangga Batu,N.12 Pantai Kundor,female,overall,overall,12
1/1/2022,Melaka,P.136 Tangga Batu,N.12 Pantai Kundor,male,overall,overall,13.9
1/1/2020,Melaka,P.136 Tangga Batu,N.13 Paya Rumput,both,overall,overall,90.478
1/1/2020,Melaka,P.136 Tangga Batu,N.13 Paya Rumput,both,overall,citizen,86.01
1/1/2020,Melaka,P.136 Tangga Batu,N.13 Paya Rumput,both,overall,noncitizen,4.468
1/1/2020,Melaka,P.136 Tangga Batu,N.13 Paya Rumput,female,overall,overall,43.323
1/1/2020,Melaka,P.136 Tangga Batu,N.13 Paya Rumput,male,overall,overall,47.155
1/1/2021,Melaka,P.136 Tangga Batu,N.13 Paya Rumput,both,overall,overall,91
1/1/2021,Melaka,P.136 Tangga Batu,N.13 Paya Rumput,both,overall,citizen,86.7
1/1/2021,Melaka,P.136 Tangga Batu,N.13 Paya Rumput,both,overall,noncitizen,4.3
1/1/2021,Melaka,P.136 Tangga Batu,N.13 Paya Rumput,female,overall,overall,43.7
1/1/2021,Melaka,P.136 Tangga Batu,N.13 Paya Rumput,male,overall,overall,47.4
1/1/2022,Melaka,P.136 Tangga Batu,N.13 Paya Rumput,both,overall,overall,91.3
1/1/2022,Melaka,P.136 Tangga Batu,N.13 Paya Rumput,both,overall,citizen,87.2
1/1/2022,Melaka,P.136 Tangga Batu,N.13 Paya Rumput,both,overall,noncitizen,4.1
1/1/2022,Melaka,P.136 Tangga Batu,N.13 Paya Rumput,female,overall,overall,43.9
1/1/2022,Melaka,P.136 Tangga Batu,N.13 Paya Rumput,male,overall,overall,47.4
1/1/2020,Melaka,P.136 Tangga Batu,N.14 Kelebang,both,overall,overall,38.665
1/1/2020,Melaka,P.136 Tangga Batu,N.14 Kelebang,both,overall,citizen,36.904
1/1/2020,Melaka,P.136 Tangga Batu,N.14 Kelebang,both,overall,noncitizen,1.761
1/1/2020,Melaka,P.136 Tangga Batu,N.14 Kelebang,female,overall,overall,18.606
1/1/2020,Melaka,P.136 Tangga Batu,N.14 Kelebang,male,overall,overall,20.059
1/1/2021,Melaka,P.136 Tangga Batu,N.14 Kelebang,both,overall,overall,38.9
1/1/2021,Melaka,P.136 Tangga Batu,N.14 Kelebang,both,overall,citizen,37.2
1/1/2021,Melaka,P.136 Tangga Batu,N.14 Kelebang,both,overall,noncitizen,1.7
1/1/2021,Melaka,P.136 Tangga Batu,N.14 Kelebang,female,overall,overall,18.7
1/1/2021,Melaka,P.136 Tangga Batu,N.14 Kelebang,male,overall,overall,20.2
1/1/2022,Melaka,P.136 Tangga Batu,N.14 Kelebang,both,overall,overall,39
1/1/2022,Melaka,P.136 Tangga Batu,N.14 Kelebang,both,overall,citizen,37.4
1/1/2022,Melaka,P.136 Tangga Batu,N.14 Kelebang,both,overall,noncitizen,1.6
1/1/2022,Melaka,P.136 Tangga Batu,N.14 Kelebang,female,overall,overall,18.9
1/1/2022,Melaka,P.136 Tangga Batu,N.14 Kelebang,male,overall,overall,20.2
1/1/2020,Melaka,P.137 Hang Tuah Jaya,N.15 Pengkalan Batu,both,overall,overall,31.279
1/1/2020,Melaka,P.137 Hang Tuah Jaya,N.15 Pengkalan Batu,both,overall,citizen,27.432
1/1/2020,Melaka,P.137 Hang Tuah Jaya,N.15 Pengkalan Batu,both,overall,noncitizen,3.847
1/1/2020,Melaka,P.137 Hang Tuah Jaya,N.15 Pengkalan Batu,female,overall,overall,15.12
1/1/2020,Melaka,P.137 Hang Tuah Jaya,N.15 Pengkalan Batu,male,overall,overall,16.159
1/1/2021,Melaka,P.137 Hang Tuah Jaya,N.15 Pengkalan Batu,both,overall,overall,31.5
1/1/2021,Melaka,P.137 Hang Tuah Jaya,N.15 Pengkalan Batu,both,overall,citizen,27.7
1/1/2021,Melaka,P.137 Hang Tuah Jaya,N.15 Pengkalan Batu,both,overall,noncitizen,3.8
1/1/2021,Melaka,P.137 Hang Tuah Jaya,N.15 Pengkalan Batu,female,overall,overall,15.2
1/1/2021,Melaka,P.137 Hang Tuah Jaya,N.15 Pengkalan Batu,male,overall,overall,16.2
1/1/2022,Melaka,P.137 Hang Tuah Jaya,N.15 Pengkalan Batu,both,overall,overall,31.6
1/1/2022,Melaka,P.137 Hang Tuah Jaya,N.15 Pengkalan Batu,both,overall,citizen,28
1/1/2022,Melaka,P.137 Hang Tuah Jaya,N.15 Pengkalan Batu,both,overall,noncitizen,3.5
1/1/2022,Melaka,P.137 Hang Tuah Jaya,N.15 Pengkalan Batu,female,overall,overall,15.3
1/1/2022,Melaka,P.137 Hang Tuah Jaya,N.15 Pengkalan Batu,male,overall,overall,16.2
1/1/2020,Melaka,P.137 Hang Tuah Jaya,N.16 Ayer Keroh,both,overall,overall,71.392
1/1/2020,Melaka,P.137 Hang Tuah Jaya,N.16 Ayer Keroh,both,overall,citizen,62.221
1/1/2020,Melaka,P.137 Hang Tuah Jaya,N.16 Ayer Keroh,both,overall,noncitizen,9.171
1/1/2020,Melaka,P.137 Hang Tuah Jaya,N.16 Ayer Keroh,female,overall,overall,33.389
1/1/2020,Melaka,P.137 Hang Tuah Jaya,N.16 Ayer Keroh,male,overall,overall,38.003
1/1/2021,Melaka,P.137 Hang Tuah Jaya,N.16 Ayer Keroh,both,overall,overall,71.8
1/1/2021,Melaka,P.137 Hang Tuah Jaya,N.16 Ayer Keroh,both,overall,citizen,62.9
1/1/2021,Melaka,P.137 Hang Tuah Jaya,N.16 Ayer Keroh,both,overall,noncitizen,9
1/1/2021,Melaka,P.137 Hang Tuah Jaya,N.16 Ayer Keroh,female,overall,overall,33.6
1/1/2021,Melaka,P.137 Hang Tuah Jaya,N.16 Ayer Keroh,male,overall,overall,38.2
1/1/2022,Melaka,P.137 Hang Tuah Jaya,N.16 Ayer Keroh,both,overall,overall,72.1
1/1/2022,Melaka,P.137 Hang Tuah Jaya,N.16 Ayer Keroh,both,overall,citizen,63.6
1/1/2022,Melaka,P.137 Hang Tuah Jaya,N.16 Ayer Keroh,both,overall,noncitizen,8.5
1/1/2022,Melaka,P.137 Hang Tuah Jaya,N.16 Ayer Keroh,female,overall,overall,33.8
1/1/2022,Melaka,P.137 Hang Tuah Jaya,N.16 Ayer Keroh,male,overall,overall,38.2
1/1/2020,Melaka,P.137 Hang Tuah Jaya,N.17 Bukit Katil,both,overall,overall,50.141
1/1/2020,Melaka,P.137 Hang Tuah Jaya,N.17 Bukit Katil,both,overall,citizen,49.018
1/1/2020,Melaka,P.137 Hang Tuah Jaya,N.17 Bukit Katil,both,overall,noncitizen,1.123
1/1/2020,Melaka,P.137 Hang Tuah Jaya,N.17 Bukit Katil,female,overall,overall,24.268
1/1/2020,Melaka,P.137 Hang Tuah Jaya,N.17 Bukit Katil,male,overall,overall,25.873
1/1/2021,Melaka,P.137 Hang Tuah Jaya,N.17 Bukit Katil,both,overall,overall,50.4
1/1/2021,Melaka,P.137 Hang Tuah Jaya,N.17 Bukit Katil,both,overall,citizen,49.4
1/1/2021,Melaka,P.137 Hang Tuah Jaya,N.17 Bukit Katil,both,overall,noncitizen,1.1
1/1/2021,Melaka,P.137 Hang Tuah Jaya,N.17 Bukit Katil,female,overall,overall,24.5
1/1/2021,Melaka,P.137 Hang Tuah Jaya,N.17 Bukit Katil,male,overall,overall,26
1/1/2022,Melaka,P.137 Hang Tuah Jaya,N.17 Bukit Katil,both,overall,overall,50.6
1/1/2022,Melaka,P.137 Hang Tuah Jaya,N.17 Bukit Katil,both,overall,citizen,49.6
1/1/2022,Melaka,P.137 Hang Tuah Jaya,N.17 Bukit Katil,both,overall,noncitizen,1
1/1/2022,Melaka,P.137 Hang Tuah Jaya,N.17 Bukit Katil,female,overall,overall,24.6
1/1/2022,Melaka,P.137 Hang Tuah Jaya,N.17 Bukit Katil,male,overall,overall,26
1/1/2020,Melaka,P.137 Hang Tuah Jaya,N.18 Ayer Molek,both,overall,overall,30.881
1/1/2020,Melaka,P.137 Hang Tuah Jaya,N.18 Ayer Molek,both,overall,citizen,30.717
1/1/2020,Melaka,P.137 Hang Tuah Jaya,N.18 Ayer Molek,both,overall,noncitizen,0.164
1/1/2020,Melaka,P.137 Hang Tuah Jaya,N.18 Ayer Molek,female,overall,overall,14.993
1/1/2020,Melaka,P.137 Hang Tuah Jaya,N.18 Ayer Molek,male,overall,overall,15.888
1/1/2021,Melaka,P.137 Hang Tuah Jaya,N.18 Ayer Molek,both,overall,overall,31.1
1/1/2021,Melaka,P.137 Hang Tuah Jaya,N.18 Ayer Molek,both,overall,citizen,30.9
1/1/2021,Melaka,P.137 Hang Tuah Jaya,N.18 Ayer Molek,both,overall,noncitizen,0.2
1/1/2021,Melaka,P.137 Hang Tuah Jaya,N.18 Ayer Molek,female,overall,overall,15.1
1/1/2021,Melaka,P.137 Hang Tuah Jaya,N.18 Ayer Molek,male,overall,overall,16
1/1/2022,Melaka,P.137 Hang Tuah Jaya,N.18 Ayer Molek,both,overall,overall,31.2
1/1/2022,Melaka,P.137 Hang Tuah Jaya,N.18 Ayer Molek,both,overall,citizen,31
1/1/2022,Melaka,P.137 Hang Tuah Jaya,N.18 Ayer Molek,both,overall,noncitizen,0.1
1/1/2022,Melaka,P.137 Hang Tuah Jaya,N.18 Ayer Molek,female,overall,overall,15.2
1/1/2022,Melaka,P.137 Hang Tuah Jaya,N.18 Ayer Molek,male,overall,overall,16
1/1/2020,Melaka,P.138 Kota Melaka,N.19 Kesidang,both,overall,overall,84.439
1/1/2020,Melaka,P.138 Kota Melaka,N.19 Kesidang,both,overall,citizen,76.8
1/1/2020,Melaka,P.138 Kota Melaka,N.19 Kesidang,both,overall,noncitizen,7.639
1/1/2020,Melaka,P.138 Kota Melaka,N.19 Kesidang,female,overall,overall,39.919
1/1/2020,Melaka,P.138 Kota Melaka,N.19 Kesidang,male,overall,overall,44.52
1/1/2021,Melaka,P.138 Kota Melaka,N.19 Kesidang,both,overall,overall,85
1/1/2021,Melaka,P.138 Kota Melaka,N.19 Kesidang,both,overall,citizen,77.5
1/1/2021,Melaka,P.138 Kota Melaka,N.19 Kesidang,both,overall,noncitizen,7.5
1/1/2021,Melaka,P.138 Kota Melaka,N.19 Kesidang,female,overall,overall,40.2
1/1/2021,Melaka,P.138 Kota Melaka,N.19 Kesidang,male,overall,overall,44.7
1/1/2022,Melaka,P.138 Kota Melaka,N.19 Kesidang,both,overall,overall,85.2
1/1/2022,Melaka,P.138 Kota Melaka,N.19 Kesidang,both,overall,citizen,78.2
1/1/2022,Melaka,P.138 Kota Melaka,N.19 Kesidang,both,overall,noncitizen,7
1/1/2022,Melaka,P.138 Kota Melaka,N.19 Kesidang,female,overall,overall,40.5
1/1/2022,Melaka,P.138 Kota Melaka,N.19 Kesidang,male,overall,overall,44.8
1/1/2020,Melaka,P.138 Kota Melaka,N.20 Kota Laksamana,both,overall,overall,35.375
1/1/2020,Melaka,P.138 Kota Melaka,N.20 Kota Laksamana,both,overall,citizen,31.512
1/1/2020,Melaka,P.138 Kota Melaka,N.20 Kota Laksamana,both,overall,noncitizen,3.863
1/1/2020,Melaka,P.138 Kota Melaka,N.20 Kota Laksamana,female,overall,overall,16.516
1/1/2020,Melaka,P.138 Kota Melaka,N.20 Kota Laksamana,male,overall,overall,18.859
1/1/2021,Melaka,P.138 Kota Melaka,N.20 Kota Laksamana,both,overall,overall,35.6
1/1/2021,Melaka,P.138 Kota Melaka,N.20 Kota Laksamana,both,overall,citizen,31.8
1/1/2021,Melaka,P.138 Kota Melaka,N.20 Kota Laksamana,both,overall,noncitizen,3.8
1/1/2021,Melaka,P.138 Kota Melaka,N.20 Kota Laksamana,female,overall,overall,16.6
1/1/2021,Melaka,P.138 Kota Melaka,N.20 Kota Laksamana,male,overall,overall,18.9
1/1/2022,Melaka,P.138 Kota Melaka,N.20 Kota Laksamana,both,overall,overall,35.7
1/1/2022,Melaka,P.138 Kota Melaka,N.20 Kota Laksamana,both,overall,citizen,32.1
1/1/2022,Melaka,P.138 Kota Melaka,N.20 Kota Laksamana,both,overall,noncitizen,3.6
1/1/2022,Melaka,P.138 Kota Melaka,N.20 Kota Laksamana,female,overall,overall,16.7
1/1/2022,Melaka,P.138 Kota Melaka,N.20 Kota Laksamana,male,overall,overall,19
1/1/2020,Melaka,P.138 Kota Melaka,N.21 Duyong,both,overall,overall,36.015
1/1/2020,Melaka,P.138 Kota Melaka,N.21 Duyong,both,overall,citizen,35.499
1/1/2020,Melaka,P.138 Kota Melaka,N.21 Duyong,both,overall,noncitizen,0.516
1/1/2020,Melaka,P.138 Kota Melaka,N.21 Duyong,female,overall,overall,18.066
1/1/2020,Melaka,P.138 Kota Melaka,N.21 Duyong,male,overall,overall,17.949
1/1/2021,Melaka,P.138 Kota Melaka,N.21 Duyong,both,overall,overall,36.2
1/1/2021,Melaka,P.138 Kota Melaka,N.21 Duyong,both,overall,citizen,35.7
1/1/2021,Melaka,P.138 Kota Melaka,N.21 Duyong,both,overall,noncitizen,0.5
1/1/2021,Melaka,P.138 Kota Melaka,N.21 Duyong,female,overall,overall,18.2
1/1/2021,Melaka,P.138 Kota Melaka,N.21 Duyong,male,overall,overall,18
1/1/2022,Melaka,P.138 Kota Melaka,N.21 Duyong,both,overall,overall,36.4
1/1/2022,Melaka,P.138 Kota Melaka,N.21 Duyong,both,overall,citizen,35.9
1/1/2022,Melaka,P.138 Kota Melaka,N.21 Duyong,both,overall,noncitizen,0.5
1/1/2022,Melaka,P.138 Kota Melaka,N.21 Duyong,female,overall,overall,18.3
1/1/2022,Melaka,P.138 Kota Melaka,N.21 Duyong,male,overall,overall,18
1/1/2020,Melaka,P.138 Kota Melaka,N.22 Bandar Hilir,both,overall,overall,19.271
1/1/2020,Melaka,P.138 Kota Melaka,N.22 Bandar Hilir,both,overall,citizen,16.6
1/1/2020,Melaka,P.138 Kota Melaka,N.22 Bandar Hilir,both,overall,noncitizen,2.671
1/1/2020,Melaka,P.138 Kota Melaka,N.22 Bandar Hilir,female,overall,overall,8.592
1/1/2020,Melaka,P.138 Kota Melaka,N.22 Bandar Hilir,male,overall,overall,10.679
1/1/2021,Melaka,P.138 Kota Melaka,N.22 Bandar Hilir,both,overall,overall,19.4
1/1/2021,Melaka,P.138 Kota Melaka,N.22 Bandar Hilir,both,overall,citizen,16.8
1/1/2021,Melaka,P.138 Kota Melaka,N.22 Bandar Hilir,both,overall,noncitizen,2.6
1/1/2021,Melaka,P.138 Kota Melaka,N.22 Bandar Hilir,female,overall,overall,8.7
1/1/2021,Melaka,P.138 Kota Melaka,N.22 Bandar Hilir,male,overall,overall,10.7
1/1/2022,Melaka,P.138 Kota Melaka,N.22 Bandar Hilir,both,overall,overall,19.5
1/1/2022,Melaka,P.138 Kota Melaka,N.22 Bandar Hilir,both,overall,citizen,17
1/1/2022,Melaka,P.138 Kota Melaka,N.22 Bandar Hilir,both,overall,noncitizen,2.5
1/1/2022,Melaka,P.138 Kota Melaka,N.22 Bandar Hilir,female,overall,overall,8.7
1/1/2022,Melaka,P.138 Kota Melaka,N.22 Bandar Hilir,male,overall,overall,10.7
1/1/2020,Melaka,P.138 Kota Melaka,N.23 Telok Mas,both,overall,overall,40.309
1/1/2020,Melaka,P.138 Kota Melaka,N.23 Telok Mas,both,overall,citizen,39.649
1/1/2020,Melaka,P.138 Kota Melaka,N.23 Telok Mas,both,overall,noncitizen,0.66
1/1/2020,Melaka,P.138 Kota Melaka,N.23 Telok Mas,female,overall,overall,19.586
1/1/2020,Melaka,P.138 Kota Melaka,N.23 Telok Mas,male,overall,overall,20.723
1/1/2021,Melaka,P.138 Kota Melaka,N.23 Telok Mas,both,overall,overall,40.6
1/1/2021,Melaka,P.138 Kota Melaka,N.23 Telok Mas,both,overall,citizen,39.9
1/1/2021,Melaka,P.138 Kota Melaka,N.23 Telok Mas,both,overall,noncitizen,0.6
1/1/2021,Melaka,P.138 Kota Melaka,N.23 Telok Mas,female,overall,overall,19.7
1/1/2021,Melaka,P.138 Kota Melaka,N.23 Telok Mas,male,overall,overall,20.8
1/1/2022,Melaka,P.138 Kota Melaka,N.23 Telok Mas,both,overall,overall,40.7
1/1/2022,Melaka,P.138 Kota Melaka,N.23 Telok Mas,both,overall,citizen,40.1
1/1/2022,Melaka,P.138 Kota Melaka,N.23 Telok Mas,both,overall,noncitizen,0.6
1/1/2022,Melaka,P.138 Kota Melaka,N.23 Telok Mas,female,overall,overall,19.9
1/1/2022,Melaka,P.138 Kota Melaka,N.23 Telok Mas,male,overall,overall,20.8
1/1/2020,Melaka,P.139 Jasin,N.24 Bemban,both,overall,overall,37.611
1/1/2020,Melaka,P.139 Jasin,N.24 Bemban,both,overall,citizen,34.964
1/1/2020,Melaka,P.139 Jasin,N.24 Bemban,both,overall,noncitizen,2.647
1/1/2020,Melaka,P.139 Jasin,N.24 Bemban,female,overall,overall,17.911
1/1/2020,Melaka,P.139 Jasin,N.24 Bemban,male,overall,overall,19.7
1/1/2021,Melaka,P.139 Jasin,N.24 Bemban,both,overall,overall,37.8
1/1/2021,Melaka,P.139 Jasin,N.24 Bemban,both,overall,citizen,35.3
1/1/2021,Melaka,P.139 Jasin,N.24 Bemban,both,overall,noncitizen,2.6
1/1/2021,Melaka,P.139 Jasin,N.24 Bemban,female,overall,overall,18
1/1/2021,Melaka,P.139 Jasin,N.24 Bemban,male,overall,overall,19.8
1/1/2022,Melaka,P.139 Jasin,N.24 Bemban,both,overall,overall,38
1/1/2022,Melaka,P.139 Jasin,N.24 Bemban,both,overall,citizen,35.5
1/1/2022,Melaka,P.139 Jasin,N.24 Bemban,both,overall,noncitizen,2.4
1/1/2022,Melaka,P.139 Jasin,N.24 Bemban,female,overall,overall,18.2
1/1/2022,Melaka,P.139 Jasin,N.24 Bemban,male,overall,overall,19.8
1/1/2020,Melaka,P.139 Jasin,N.25 Rim,both,overall,overall,21.074
1/1/2020,Melaka,P.139 Jasin,N.25 Rim,both,overall,citizen,18.365
1/1/2020,Melaka,P.139 Jasin,N.25 Rim,both,overall,noncitizen,2.709
1/1/2020,Melaka,P.139 Jasin,N.25 Rim,female,overall,overall,9.029
1/1/2020,Melaka,P.139 Jasin,N.25 Rim,male,overall,overall,12.045
1/1/2021,Melaka,P.139 Jasin,N.25 Rim,both,overall,overall,21.2
1/1/2021,Melaka,P.139 Jasin,N.25 Rim,both,overall,citizen,18.6
1/1/2021,Melaka,P.139 Jasin,N.25 Rim,both,overall,noncitizen,2.6
1/1/2021,Melaka,P.139 Jasin,N.25 Rim,female,overall,overall,9.1
1/1/2021,Melaka,P.139 Jasin,N.25 Rim,male,overall,overall,12.1
1/1/2022,Melaka,P.139 Jasin,N.25 Rim,both,overall,overall,21.3
1/1/2022,Melaka,P.139 Jasin,N.25 Rim,both,overall,citizen,18.8
1/1/2022,Melaka,P.139 Jasin,N.25 Rim,both,overall,noncitizen,2.5
1/1/2022,Melaka,P.139 Jasin,N.25 Rim,female,overall,overall,9.2
1/1/2022,Melaka,P.139 Jasin,N.25 Rim,male,overall,overall,12.1
1/1/2020,Melaka,P.139 Jasin,N.26 Serkam,both,overall,overall,26.413
1/1/2020,Melaka,P.139 Jasin,N.26 Serkam,both,overall,citizen,23.72
1/1/2020,Melaka,P.139 Jasin,N.26 Serkam,both,overall,noncitizen,2.693
1/1/2020,Melaka,P.139 Jasin,N.26 Serkam,female,overall,overall,12.206
1/1/2020,Melaka,P.139 Jasin,N.26 Serkam,male,overall,overall,14.207
1/1/2021,Melaka,P.139 Jasin,N.26 Serkam,both,overall,overall,26.6
1/1/2021,Melaka,P.139 Jasin,N.26 Serkam,both,overall,citizen,24
1/1/2021,Melaka,P.139 Jasin,N.26 Serkam,both,overall,noncitizen,2.6
1/1/2021,Melaka,P.139 Jasin,N.26 Serkam,female,overall,overall,12.3
1/1/2021,Melaka,P.139 Jasin,N.26 Serkam,male,overall,overall,14.3
1/1/2022,Melaka,P.139 Jasin,N.26 Serkam,both,overall,overall,26.7
1/1/2022,Melaka,P.139 Jasin,N.26 Serkam,both,overall,citizen,24.2
1/1/2022,Melaka,P.139 Jasin,N.26 Serkam,both,overall,noncitizen,2.4
1/1/2022,Melaka,P.139 Jasin,N.26 Serkam,female,overall,overall,12.4
1/1/2022,Melaka,P.139 Jasin,N.26 Serkam,male,overall,overall,14.3
1/1/2020,Melaka,P.139 Jasin,N.27 Merlimau,both,overall,overall,26.936
1/1/2020,Melaka,P.139 Jasin,N.27 Merlimau,both,overall,citizen,24.854
1/1/2020,Melaka,P.139 Jasin,N.27 Merlimau,both,overall,noncitizen,2.082
1/1/2020,Melaka,P.139 Jasin,N.27 Merlimau,female,overall,overall,12.362
1/1/2020,Melaka,P.139 Jasin,N.27 Merlimau,male,overall,overall,14.574
1/1/2021,Melaka,P.139 Jasin,N.27 Merlimau,both,overall,overall,27.1
1/1/2021,Melaka,P.139 Jasin,N.27 Merlimau,both,overall,citizen,25.1
1/1/2021,Melaka,P.139 Jasin,N.27 Merlimau,both,overall,noncitizen,2
1/1/2021,Melaka,P.139 Jasin,N.27 Merlimau,female,overall,overall,12.5
1/1/2021,Melaka,P.139 Jasin,N.27 Merlimau,male,overall,overall,14.6
1/1/2022,Melaka,P.139 Jasin,N.27 Merlimau,both,overall,overall,27.2
1/1/2022,Melaka,P.139 Jasin,N.27 Merlimau,both,overall,citizen,25.3
1/1/2022,Melaka,P.139 Jasin,N.27 Merlimau,both,overall,noncitizen,1.9
1/1/2022,Melaka,P.139 Jasin,N.27 Merlimau,female,overall,overall,12.5
1/1/2022,Melaka,P.139 Jasin,N.27 Merlimau,male,overall,overall,14.7
1/1/2020,Melaka,P.139 Jasin,N.28 Sungai Rambai,both,overall,overall,22.497
1/1/2020,Melaka,P.139 Jasin,N.28 Sungai Rambai,both,overall,citizen,21.643
1/1/2020,Melaka,P.139 Jasin,N.28 Sungai Rambai,both,overall,noncitizen,0.854
1/1/2020,Melaka,P.139 Jasin,N.28 Sungai Rambai,female,overall,overall,10.755
1/1/2020,Melaka,P.139 Jasin,N.28 Sungai Rambai,male,overall,overall,11.742
1/1/2021,Melaka,P.139 Jasin,N.28 Sungai Rambai,both,overall,overall,22.6
1/1/2021,Melaka,P.139 Jasin,N.28 Sungai Rambai,both,overall,citizen,21.8
1/1/2021,Melaka,P.139 Jasin,N.28 Sungai Rambai,both,overall,noncitizen,0.8
1/1/2021,Melaka,P.139 Jasin,N.28 Sungai Rambai,female,overall,overall,10.8
1/1/2021,Melaka,P.139 Jasin,N.28 Sungai Rambai,male,overall,overall,11.8
1/1/2022,Melaka,P.139 Jasin,N.28 Sungai Rambai,both,overall,overall,22.7
1/1/2022,Melaka,P.139 Jasin,N.28 Sungai Rambai,both,overall,citizen,21.9
1/1/2022,Melaka,P.139 Jasin,N.28 Sungai Rambai,both,overall,noncitizen,0.8
1/1/2022,Melaka,P.139 Jasin,N.28 Sungai Rambai,female,overall,overall,10.9
1/1/2022,Melaka,P.139 Jasin,N.28 Sungai Rambai,male,overall,overall,11.8
1/1/2020,Johor,P.140 Segamat,N.01 Buloh Kasap,both,overall,overall,31.956
1/1/2020,Johor,P.140 Segamat,N.01 Buloh Kasap,both,overall,citizen,28.735
1/1/2020,Johor,P.140 Segamat,N.01 Buloh Kasap,both,overall,noncitizen,3.221
1/1/2020,Johor,P.140 Segamat,N.01 Buloh Kasap,female,overall,overall,14.212
1/1/2020,Johor,P.140 Segamat,N.01 Buloh Kasap,male,overall,overall,17.744
1/1/2021,Johor,P.140 Segamat,N.01 Buloh Kasap,both,overall,overall,32
1/1/2021,Johor,P.140 Segamat,N.01 Buloh Kasap,both,overall,citizen,29
1/1/2021,Johor,P.140 Segamat,N.01 Buloh Kasap,both,overall,noncitizen,3
